Hugo_Symbol,TCGA-AO-A12D,TCGA-BH-A18Q,TCGA-C8-A130,TCGA-C8-A138,TCGA-E2-A154,TCGA-C8-A12L,TCGA-A2-A0EX,TCGA-AN-A04A,TCGA-BH-A0AV,TCGA-C8-A12T,TCGA-A8-A06Z,TCGA-A2-A0CM,TCGA-BH-A18U,TCGA-A2-A0EQ,TCGA-AR-A0U4,TCGA-AO-A0J9,TCGA-AR-A1AP,TCGA-AN-A0FK,TCGA-AO-A0J6,TCGA-A7-A13F,TCGA-BH-A0E1,TCGA-A7-A0CE,TCGA-A2-A0YC,TCGA-AO-A0JC,TCGA-A8-A08Z,TCGA-AR-A0TX,TCGA-A8-A076,TCGA-AO-A126,TCGA-BH-A0C1,TCGA-A2-A0EY,TCGA-AR-A1AW,TCGA-AR-A1AV,TCGA-C8-A135,TCGA-A2-A0EV,TCGA-AN-A0AM,TCGA-D8-A142,TCGA-AN-A0FL,TCGA-BH-A0DG,TCGA-AR-A0TV,TCGA-C8-A12Z,TCGA-AO-A0JJ,TCGA-AO-A0JE,TCGA-AN-A0AJ,TCGA-A7-A0CJ,TCGA-AO-A12F,TCGA-A8-A079,TCGA-A2-A0T3,TCGA-A2-A0YD,TCGA-AR-A0TR,TCGA-AO-A03O,TCGA-AO-A12E,TCGA-A8-A06N,TCGA-A2-A0YG,TCGA-BH-A18N,TCGA-AN-A0AL,TCGA-A2-A0T6,TCGA-E2-A158,TCGA-AO-A0JM,TCGA-C8-A12V,TCGA-A2-A0D2,TCGA-C8-A12U,TCGA-AR-A1AS,TCGA-A8-A09G,TCGA-C8-A131,TCGA-C8-A134,TCGA-A2-A0YF,TCGA-BH-A0DD,TCGA-BH-A0E9,TCGA-AR-A0TT,TCGA-AO-A12B,TCGA-A2-A0SW,TCGA-AO-A0JL,TCGA-BH-A0BV,TCGA-A2-A0YM,TCGA-BH-A0C7,TCGA-A2-A0SX
ZGLP1,1,1,0,-1,0,1,0,-1,0,0,-1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,2,0,0,0,0,0,0,1,-1,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
FDX1L,1,1,0,-1,0,1,0,-1,0,0,-1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,2,0,0,0,0,0,0,1,-1,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
RAVER1,1,1,0,-1,0,1,0,-1,0,0,-1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,2,0,0,0,0,0,0,1,-1,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
ICAM3,1,1,0,-1,0,1,0,-1,0,0,-1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,2,0,0,0,0,0,0,1,-1,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
TYK2,1,1,0,-1,0,2,0,-1,0,0,-1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,2,0,0,0,0,0,0,1,-1,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
CDC37,1,1,0,-1,0,2,0,-1,0,0,-1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,2,0,0,0,0,0,0,1,-1,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
hsa-mir-1181,1,1,0,-1,0,2,0,-1,0,0,-1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,2,0,0,0,0,0,0,1,-1,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
PDE4A,1,1,0,-1,0,2,0,-1,0,0,-1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,2,0,0,0,0,0,0,1,-1,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
KEAP1,1,1,0,-1,0,2,0,-1,0,0,-1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,2,0,0,0,0,0,0,1,-1,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
S1PR5,1,1,0,-1,0,2,0,-1,0,0,-1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,2,0,0,0,0,0,0,1,-1,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
ATG4D,1,1,0,-1,0,2,0,-1,0,0,-1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,1,0,0,0,0,0,0,1,-1,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
hsa-mir-1238,1,1,0,-1,0,2,0,-1,0,0,-1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,1,0,0,0,0,0,0,1,-1,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
KRI1,1,1,0,-1,0,2,0,-1,0,0,-1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,1,0,0,0,0,0,0,1,-1,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
AP1M2,1,1,0,-1,0,2,0,-1,0,0,-1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,1,0,0,0,0,0,0,1,-1,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
CDKN2D,1,1,0,-1,0,2,0,-1,0,0,-1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,1,0,0,0,0,0,0,1,-1,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
SLC44A2,1,1,0,-1,0,2,0,-1,0,0,-1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,1,0,0,0,0,0,0,1,-1,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
LOC147727,1,1,0,-1,0,2,0,-1,0,0,-1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,1,0,1,0,0,0,0,0,0,1,-1,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
ILF3,1,1,0,-1,0,2,0,-1,0,0,-1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,1,0,0,0,0,0,0,1,-1,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
QTRT1,1,1,0,-1,0,2,0,-1,0,0,-1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,1,0,0,0,0,0,0,1,-1,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
DNM2,1,1,0,-1,0,2,0,-1,0,0,-1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,1,0,0,0,0,0,0,1,-1,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
MIR638,1,1,0,-1,0,2,0,-1,0,0,-1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,1,0,0,0,0,0,0,1,-1,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
hsa-mir-638,1,1,0,-1,0,2,0,-1,0,0,-1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,1,0,0,0,0,0,0,1,-1,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
MIR199A1,1,1,0,-1,0,2,0,-1,0,0,-1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,1,0,0,0,0,0,0,1,-1,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
hsa-mir-199a-1,1,1,0,-1,0,2,0,-1,0,0,-1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,1,0,0,0,0,0,0,1,-1,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
TMED1,1,1,0,-1,0,2,0,-1,0,0,-1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,1,0,0,0,0,0,0,1,-1,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
C19orf38,1,1,0,-1,0,2,0,-1,0,0,-1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,1,0,0,0,0,0,0,1,-1,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
CARM1,1,1,0,-1,0,2,0,-1,0,0,-1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
YIPF2,1,1,0,-1,0,2,0,-1,0,0,-1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
C19orf52,1,1,0,-1,0,2,0,-1,0,0,-1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
SMARCA4,1,1,0,-1,0,2,0,-1,0,0,-1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
LDLR,1,1,1,-1,0,2,0,-1,0,0,-1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
SPC24,1,1,1,-1,0,2,0,-1,0,0,-1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
KANK2,1,1,1,-1,0,2,0,-1,0,0,-1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
DOCK6,1,1,1,-1,0,2,0,-1,0,0,-1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
LOC55908,1,1,1,-1,0,2,0,-1,0,0,-1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
TSPAN16,1,1,1,-1,0,2,0,-1,0,0,-1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
RAB3D,1,1,1,-1,0,2,0,-1,0,0,-1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
TMEM205,1,1,1,-1,0,2,0,-1,0,0,-1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
CCDC159,1,1,1,-1,0,2,0,-1,0,0,-1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
LPPR2,1,1,1,-1,0,2,0,-1,0,0,-1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
C19orf39,1,1,1,-1,0,2,0,-1,0,0,-1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
EPOR,1,1,1,-1,0,2,0,-1,0,0,-1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
RGL3,1,1,1,-1,0,2,0,-1,0,0,-1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
CCDC151,1,1,1,-1,0,1,0,-1,0,0,-1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
PRKCSH,1,1,1,-1,0,1,0,-1,0,0,-1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
ELAVL3,1,1,1,-1,0,1,0,-1,0,0,-1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
ZNF653,1,1,1,-1,0,1,0,-1,0,0,-1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
ECSIT,1,1,1,-1,0,1,0,-1,0,0,-1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
CNN1,1,1,1,-1,0,1,0,-1,0,0,-1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
ELOF1,1,1,1,-1,0,1,0,-1,0,0,-1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
ACP5,1,1,1,-1,0,1,0,-1,0,0,-1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
ZNF627,1,1,1,-1,0,1,0,-1,0,0,-1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
ZNF833,1,1,1,-1,0,1,0,-1,0,0,-1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
ZNF823,1,1,1,-1,0,1,0,-1,0,0,-1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
ZNF441,1,1,1,-1,0,1,0,-1,0,0,-1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
ZNF491,1,1,1,-1,0,1,0,-1,0,0,-1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
ZNF440,1,1,1,-1,0,1,0,-1,0,0,-1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
ZNF439,1,1,1,-1,0,1,0,-1,0,0,-1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
ZNF69,1,1,1,-1,0,1,0,-1,0,0,-1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
ZNF700,1,1,1,-1,0,1,0,-1,0,0,-1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
ZNF763,1,1,1,-1,0,1,0,-1,0,0,-1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
ZNF433,1,1,1,-1,0,1,0,-1,0,0,-1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
ZNF878,1,1,1,-1,0,1,0,-1,0,0,-1,0,0,0,0,0,-1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
ZNF844,1,1,1,-1,0,1,0,-1,0,0,-1,0,0,0,0,0,-1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
ZNF788,1,1,1,-1,0,1,0,-1,0,0,-1,0,0,0,0,0,-1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
ZNF20,1,1,1,-1,0,1,0,-1,0,0,-1,0,0,0,0,0,-1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
ZNF625,1,1,1,-1,0,1,0,-1,0,0,-1,0,0,0,0,0,-1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
ZNF136,1,1,1,-1,0,1,0,-1,0,0,-1,0,0,0,0,0,-1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
ZNF44,1,1,1,-1,0,1,0,-1,0,0,-1,0,0,0,0,0,-1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
ZNF563,1,1,1,-1,0,1,0,-1,0,0,-1,0,0,0,0,0,-1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
ZNF442,1,1,1,-1,0,1,0,-1,0,0,-1,0,0,0,0,0,-1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
ZNF443,1,1,1,-1,0,1,0,-1,0,0,-1,0,0,0,0,0,-1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
ZNF799,1,1,1,-1,0,1,0,-1,0,0,-1,0,0,0,0,0,-1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
ZNF709,1,1,1,-1,0,1,0,-1,0,0,-1,0,0,0,0,0,-1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
ZNF564,1,1,1,-1,0,1,0,-1,0,0,-1,0,0,0,0,0,-1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
ZNF490,1,1,1,-1,0,1,0,-1,0,0,-1,0,0,0,0,0,-1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,-1,0,0,0,1,0,0,-1,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
ZNF791,1,1,1,-1,0,1,0,-1,0,0,-1,0,0,0,0,0,-1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,-1,0,1,0,1,0,0,-1,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
MAN2B1,1,1,1,-1,0,1,0,-1,0,0,-1,0,0,0,0,0,-1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,-1,0,2,0,1,0,0,-1,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2
